北京-通州区,本科,3-5年,"每年多次调薪,工作居住证,员工旅游,餐补,定期体检",Java中级开发工程师,10K-15K
北京,本科,3-5年,"五险一金,年底双薪,绩效奖金,年终分红,交通补助",JAVA开发工程师,15K-20K
北京-朝阳区,本科,3-5年,"周末双休,五险一金,定期体检,带薪年假,节日福利",Java项目经理,20K-30K
北京-朝阳区,大专,不限,"交通补助,餐补,通讯补助,带薪年假,定期体检",java应届毕业生（实习生）,2K-4K
北京,本科,3-5年,"创业公司,每年多次调薪,周末双休,节日福利,员工旅游",java高级工程师 / java技术经理,20K-35K
北京-朝阳区,本科,1-3年,"周末双休,节日福利,不加班,五险一金,带薪年假",初级java工程师,8K-10K
北京-海淀区,本科,3-5年,"五险一金,交通补助,餐补,通讯补助,带薪年假",高级开发工程师java,10K-15K
北京,本科,3-5年,"五险一金,加班补助,餐补,带薪年假,定期体检",Java工程师,20K-30K
北京,本科,3-5年,"节日福利,五险一金,年底双薪,交通补助,员工旅游",中级Java工程师,10K-18K
北京,本科,3-5年,"节日福利,带薪年假,五险一金,周末双休,年底双薪",java开发工程师,12K-15K
北京,本科,1-3年,"五险一金,周末双休,节日福利,定期体检,带薪年假",java开发工程师（物联网方向）,8K-10K
北京,本科,5-10年,,Y项目事业部-Java开发专场职位-RY&CH,薪资面议
北京,本科,3-5年,,高德-大数据开发 and Java开发,薪资面议
北京-西城区,本科,3-5年,"五险一金,绩效奖金,交通补助,采暖补贴,带薪年假",Java开发工程师（支付背景）,薪资面议
北京,本科,3-5年,,JAVA开发工程师（清结算/金融能力/支付工具/商户）,薪资面议
北京,本科,3-5年,,JAVA开发工程师（研发中心）,薪资面议
北京,大专,3-5年,"节日福利,带薪年假,五险一金,年底双薪,大牛带队",java,10K-15K
北京,本科,5-10年,"五险一金,带薪年假,弹性工作,补充医疗保险,定期体检",java开发工程师,15K-25K
北京,本科,3-5年,,阿里文学-java高级研发工程师-服务端方向,薪资面议
北京,大专,3-5年,"节日福利,带薪年假,五险一金,年底双薪,大牛带队",java开发   电话面试,10K-15K
北京,不限,无经验,"五险一金,年底双薪,绩效奖金,通讯补助",java开发实习生（五险一金+双休）,4K-6K
北京,本科,3-5年,"周末双休,五险一金,餐补,带薪年假,弹性工作",java高级开发工程师,15K-20K
北京,本科,3-5年,"五险一金,年底双薪,餐补,带薪年假,弹性工作",Java开发工程师,15K-25K
北京-海淀区,不限,无经验,"五险一金,补充医疗保险,定期体检,节日福利,员工旅游",java开发工程师/助理工程师,8K-14K
北京,大专,1年以下,"五险一金,绩效奖金,年底双薪,带薪年假,补充医疗保险",java开发工程师助理/实习生,7K-14K
北京,本科,3-5年,"股票期权,通讯补助,带薪年假,弹性工作,节日福利",Java开发（北京）,15K-30K
北京,本科,1-3年,"14薪,五险一金,年底双薪,绩效奖金,餐补",Java Web工程师（久其智通）,10K-15K
北京,本科,5-10年,"创业公司,股票期权,带薪年假,餐补,五险一金",java技术主管,12K-24K
北京-海淀区,本科,不限,"五险一金,绩效奖金,餐补,通讯补助",Java开发工程师(2019年应届生）,6K-10K
北京,本科,1-3年,"五险一金,年底双薪,定期体检,节日福利,餐补",java开发工程师（LT1zm）,7.5K-15K
北京,硕士,不限,"五险一金,年底双薪,绩效奖金,交通补助,餐补",JAVA开发工程师（称重校园招聘）,15K-18K
北京-西城区,本科,3-5年,"节日福利,定期体检,补充医疗保险,带薪年假,五险一金",高级Java开发工程师（熟悉python优先）,薪资面议
北京-海淀区,本科,5-10年,"五险一金,绩效奖金,带薪年假,节日福利",高级java工程师,15K-25K
北京,本科,5-10年,"五险一金,全勤奖,交通补助,餐补,通讯补助",Java开发工程师,20K-30K
北京,不限,不限,"补充医疗保险,餐补,定期体检,节日福利,弹性工作",高级java工程师,25K-35K
北京,本科,3-5年,"五险一金,年底双薪,餐补,弹性工作,带薪年假",中高级java开发工程师（互联网政务事业部）,15K-20K
北京,本科,3-5年,,高级java开发工程师（数字财政产品中心）,15K-20K
北京,本科,3-5年,,高级JAVA开发工程师（平台技术部）,20K-30K
北京,大专,不限,"五险一金,年底双薪,加班补助,全勤奖,房补",java+大数据开发签约助理,5.9K-11.8K
北京-朝阳区,本科,3-5年,,JAVA资深/高级研发工程师20000-30000元/月,20K-30K
北京,本科,5-10年,"五险一金,绩效奖金,餐补,带薪年假,弹性工作",高级Java开发工程师J11429,18K-30K
北京-海淀区,大专,不限,"五险一金,补充医疗保险,绩效奖金,定期体检,员工旅游",java初级开发工程师（北京）,6K-10K
北京-朝阳区,本科,3-5年,,JAVA资深/高级研发工程师【20k-30k】,20K-30K
北京-朝阳区,本科,5-10年,"五险一金,带薪年假,节日福利,周末双休",高级java工程师,25K-50K
北京-海淀区,大专,3-5年,"五险一金,绩效奖金,带薪年假,弹性工作,补充医疗保险",java研发工程师（北京）,15K-25K
北京,本科,1-3年,"大牛带队,工作灵活,五险一金,带薪年假,绩效奖金",java开发工程师,20K-30K
北京,本科,1-3年,"14薪,无试用期,每年多次调薪,五险一金,绩效奖金",Java开发工程师,20K-40K
北京,本科,5-10年,"节日福利,五险一金,年底双薪,绩效奖金,交通补助",高级JAVA开发工程师,20K-30K
北京,本科,3-5年,"五险一金,周末双休,弹性工作,员工旅游,年终分红",高级Java工程师（公共平台）,20K-40K
北京,本科,3-5年,,java后端研发工程师(U8政务产品中心),15K-20K
北京,本科,5-10年,"节日福利,五险一金,餐补,通讯补助,定期体检",JAVA高级开发工程师,10K-15K
北京-大兴区,本科,5-10年,"五险一金,年底双薪,带薪年假,员工旅游,节日福利",Java软件工程师,15K-30K
北京-海淀区,本科,3-5年,"健身俱乐部,五险一金,绩效奖金,节日福利,带薪年假",资深java工程师,15K-30K
北京,本科,1-3年,"五险一金,绩效奖金,餐补,补充医疗保险,定期体检",JAVA开发工程师（生活号）,10K-15K
北京-海淀区,本科,1-3年,"五险一金,年底双薪,绩效奖金,补充医疗保险,员工旅游",java开发工程师（北京）,10K-15K
北京,本科,3-5年,"加班补助,绩效奖金,五险一金,餐补,通讯补助",高级java开发工程师,15K-25K
北京-朝阳区,本科,3-5年,"五险一金,带薪年假,加班补助",诚聘 高级Java主管（五险一金+周末双休）,25K-35K
北京,本科,3-5年,"五险一金,带薪年假,节日福利,员工旅游,公司重点项目",Java开发,10K-18K
北京,大专,3-5年,"年底双薪,五险一金,周末双休,带薪年假,创业公司",高级java开发工程师,20K-30K
北京,本科,5-10年,"五险一金,绩效奖金,每年多次调薪",高级开发工程师（Java）,15K-25K
北京-东城区,本科,不限,"健身俱乐部,五险一金,交通补助,餐补,弹性工作",JAVA服务器游戏开发工程师(0056),15K-20K
北京,大专,1-3年,,JAVA,15K-20K
北京,本科,3-5年,"年底双薪,五险一金,周末双休,带薪年假,创业公司",Java开发工程师（支付项目）,20K-30K
北京,不限,不限,"五险一金,绩效奖金,餐补,通讯补助,带薪年假",Java开发(用户行为分析)-北京-00121,8K-10K
北京-顺义区,本科,1-3年,"五险一金,餐补,节日福利,交通补助,员工旅游",java讲师(J11132),30K-60K
北京,硕士,无经验,"五险一金,绩效奖金,加班补助,餐补,通讯补助",Java开发工程师,8K-10K
北京,本科,3-5年,"五险一金,绩效奖金,餐补,通讯补助,补充医疗保险",JAVA高级工程师,8K-12K
北京-昌平区,本科,1-3年,"五险一金,餐补,节日福利,交通补助,补充医疗保险",javaee导师(J11130),12K-20K
北京-顺义区,大专,3-5年,"五险一金,餐补,节日福利,交通补助,员工旅游",JavaEE导师(J11160),12K-20K
北京,本科,不限,"五险一金,年底双薪,带薪年假,弹性工作,节日福利",Java测试开发工程师,6K-10K
北京-西城区,本科,不限,"五险一金,加班补助,节日福利,周末双休,高温补贴",初级Java开发工程师,5K-8K
北京,本科,5-10年,"绩效奖金,周末双休,弹性工作,定期体检,补充医疗保险",高级java开发工程师,25K-50K
北京,本科,5-10年,"五险一金,定期体检,节日福利",Javaagent探针研发工程师,25K-35K
北京,本科,3-5年,"每年多次调薪,五险一金,年底双薪,餐补,带薪年假",高级Java开发工程师,25K-35K
北京,本科,1-3年,"节日福利,周末双休,五险一金,餐补,定期体检",高级java开发工程师,10K-15K
北京,大专,3-5年,"五险一金,带薪年假,弹性工作,周末双休,免费班车",Java开发工程师,薪资面议
北京,本科,3-5年,"五险一金,带薪年假,弹性工作,周末双休,免费班车",java开发工程师,薪资面议
北京,大专,5-10年,"五险一金,餐补,节日福利,交通补助,补充医疗保险",研发工程师（JAVA开发）(J10971),20K-30K
北京,本科,10年以上,"14薪,交通补助,节日福利,带薪年假",JAVA架构师,40K-60K
北京,本科,3-5年,"五险一金,通讯补助,带薪年假,补充医疗保险,交通补助",Java后台开发（activity方向）,10K-18K
北京,大专,不限,"五险一金,绩效奖金,加班补助,餐补,带薪年假",高薪急招JAVA实习生,4K-6K
北京,本科,5-10年,"14薪,五险一金,年终分红,股票期权,带薪年假",java高级开发工程师,30K-50K
北京,本科,5-10年,"五险一金,通讯补助,带薪年假,补充医疗保险,交通补助",Java后台开发组长（activity方向）,15K-20K
北京,本科,3-5年,"14薪,五险一金,绩效奖金,周末双休,餐补",java开发工程师,15K-30K
北京-海淀区,大专,不限,"五险一金,绩效奖金,加班补助,餐补,带薪年假",Java软件开发工程师-实习生,6K-8K
北京-朝阳区,本科,3-5年,"交通补助,餐补,通讯补助,带薪年假,定期体检",java高级工程师 / 架构师,15K-20K
北京,大专,不限,"五险一金,年底双薪,带薪年假,员工旅游,高温补贴",JAVA定岗实习生（高薪+包住）,4K-6K
北京-海淀区,本科,3-5年,"每年多次调薪,周末双休,五险一金,年底双薪,绩效奖金",高级java开发工程师,20K-40K
city,education,experience,job_description,jobname,salary
北京,本科,5-10年,"每年多次调薪,五险一金,带薪年假,餐补,定期体检",高级java工程师（微服务方向）,25K-30K
北京,本科,5-10年,"每年多次调薪,五险一金,带薪年假,餐补,定期体检",java分布式开发工程师,20K-30K
北京,本科,3-5年,"周末双休,五险一金,绩效奖金,加班补助,带薪年假",java高级软件工程师,20K-30K
北京-昌平区,大专,3-5年,,java开发工程师,17K-22K
北京-海淀区,大专,1-3年,,java开发工程师,7K-10K
北京-海淀区,本科,5-10年,"五险一金,绩效奖金,交通补助,通讯补助,补充医疗保险",java高级架构师,30K-50K
北京-朝阳区,大专,1-3年,,java开发工程师,7K-10K
北京,本科,3-5年,"五险一金,绩效奖金,带薪年假,补充医疗保险,节日福利",Java开发工程师,15K-20K
北京,大专,不限,"五险一金,年底双薪,绩效奖金,加班补助,全勤奖",java+人工智能AI开发签约实习生,7K-13K
北京-海淀区,大专,不限,"住房补贴,五险一金,年底双薪,全勤奖,带薪年假",java开发初级工程师,5.9K-11.9K
北京-朝阳区,硕士,无经验,"五险一金,年底双薪,交通补助,餐补,带薪年假",Java实习生,4K-6K
北京,本科,3-5年,"五险一金,绩效奖金,全勤奖,餐补,带薪年假",高级Java工程师,15K-25K
北京,不限,不限,"五险一金,绩效奖金,全勤奖,餐补,带薪年假",高级JAVA工程师,15K-20K
北京-海淀区,本科,不限,"五险一金,每年多次调薪,全额公积金,加班补助,绩效奖金",初级java研发工程师,6K-8K
北京,本科,3-5年,"每年多次调薪,五险一金,带薪年假,餐补,定期体检",中级/高级java开发工程师,15K-30K
北京,本科,3-5年,"股票期权,每年多次调薪,弹性工作",高级后端开发( java ),15K-25K
北京,大专,5-10年,"五险一金,绩效奖金,股票期权,交通补助,餐补",java工程师,15K-25K
北京-朝阳区,本科,3-5年,"五险一金,公司重点项目,绩效奖金,定期团建,带薪年假",java开发工程师—高级,22K-40K
北京-西城区,不限,不限,"五险一金,年底双薪,绩效奖金,加班补助,全勤奖",java开发,8K-10K
北京,本科,3-5年,"节日福利,五险一金,交通补助,餐补,通讯补助",Java开发工程师,10K-15K
北京-海淀区,不限,1-3年,"五险一金,弹性工作,定期体检,节日福利,14薪",Java开发,8K-10K
北京,大专,5-10年,"节日福利,餐补,五险一金,年底双薪,绩效奖金",JAVA开发工程师,15K-25K
北京-东城区,大专,1-3年,"五险一金,绩效奖金,通讯补助,带薪年假,补充医疗保险",Java工程师,6K-9K
北京,本科,1-3年,"五险一金,年底双薪,绩效奖金,全勤奖,交通补助",JAVA工程师,6K-8K
北京-海淀区,本科,3-5年,"周末双休,五险一金,通讯补助,带薪年假,定期体检",高级java研发工程师,15K-30K
北京,本科,5-10年,"带薪年假,节日福利,员工旅游,五险一金,周末双休",JAVA高级工程师,15K-25K
北京,本科,3-5年,"餐补,通讯补助,绩效奖金,带薪年假,弹性工作",高级JAVA开发工程师-商城方向,20K-40K
北京-朝阳区,本科,3-5年,"周末双休,五险一金,年底双薪,绩效奖金,包吃",java开发工程师,15K-20K
北京-海淀区,本科,1-3年,"五险一金,年底双薪,交通补助,餐补,通讯补助",java,10K-15K
北京-朝阳区,本科,3-5年,"五险一金,绩效奖金,交通补助,餐补,通讯补助",JAVA高级开发工程师,15K-20K
北京,大专,不限,"五险一金,年底双薪,加班补助,包住,带薪年假",java开发初级工程师,5.9K-11.8K
北京,本科,5-10年,"五险一金,绩效奖金,餐补,补充医疗保险,定期体检",高级java开发工程师（加油）,20K-40K
北京,本科,不限,"五险一金,绩效奖金,交通补助,餐补,节日福利",JAVA高级工程师,10K-15K
北京,本科,3-5年,"五险一金,年底双薪,餐补,带薪年假,定期体检",Java开发工程师,10K-15K
北京-朝阳区,本科,5-10年,"五险一金,年底双薪,绩效奖金,餐补,补充医疗保险",java开发工程师,20K-30K
